"session_id","question","response"
c8059d4c-dd6f-11ef-b02c-0242ac120003,question3,"The candidate‘s „References“ have received the maximal score of 10., The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“."
d474235a-dd6f-11ef-943e-0242ac120003,question1,Resource Operations Coordinator
d474235a-dd6f-11ef-943e-0242ac120003,question2,"Prior Experience, Education, References, Soft Skills"
d474235a-dd6f-11ef-943e-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies."
"0d06aeea-dd70-11ef-9db1-0242ac120003",question1,Resource Operations Coordinator
"0d06aeea-dd70-11ef-9db1-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"0d06aeea-dd70-11ef-9db1-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"354cbf16-dd70-11ef-af32-0242ac120003",question1,Resource Operations Coordinator
"354cbf16-dd70-11ef-af32-0242ac120003",question2,"Soft Skills, Technical Skills, Education, Adaptability, Prior Experience"
"354cbf16-dd70-11ef-af32-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies., The candidate‘s „References“ have received the maximal score of 10."
"354cbf16-dd70-11ef-af32-0242ac120003",question1,Resource Operations Coordinator
"354cbf16-dd70-11ef-af32-0242ac120003",question2,"Soft Skills, References, Education, Prior Experience"
"354cbf16-dd70-11ef-af32-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies., The candidate‘s „References“ have received the maximal score of 10."
f42f36a2-dd70-11ef-8bc0-0242ac120003,question1,Resource Operations Coordinator
f42f36a2-dd70-11ef-8bc0-0242ac120003,question2,"Prior Experience, Education, References, Soft Skills"
f42f36a2-dd70-11ef-8bc0-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"4030cde0-dd71-11ef-af32-0242ac120003",question1,Resource Operations Coordinator
"4030cde0-dd71-11ef-af32-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"4030cde0-dd71-11ef-af32-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies., The candidate‘s „References“ have received the maximal score of 10."
"5a5a0bfa-dd71-11ef-82d1-0242ac120003",question1,Resource Operations Coordinator
"5a5a0bfa-dd71-11ef-82d1-0242ac120003",question2,"Education, Soft Skills, References"
"5a5a0bfa-dd71-11ef-82d1-0242ac120003",question3,"The candidate has received 10 reference letters from previous companies., The candidate has had 4 years of experience in the position., The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"5a5a0bfa-dd71-11ef-82d1-0242ac120003",question1,Resource Operations Coordinator
"5a5a0bfa-dd71-11ef-82d1-0242ac120003",question2,"References, Education, Prior Experience, Soft Skills"
"5a5a0bfa-dd71-11ef-82d1-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
dc0d228a-dd72-11ef-a609-0242ac120003,question1,Resource Operations Coordinator
dc0d228a-dd72-11ef-a609-0242ac120003,question2,"Soft Skills, Prior Experience, Education, References"
dc0d228a-dd72-11ef-a609-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
dc0d228a-dd72-11ef-a609-0242ac120003,question1,Resource Operations Coordinator
dc0d228a-dd72-11ef-a609-0242ac120003,question2,"Soft Skills, Prior Experience, Education, References"
dc0d228a-dd72-11ef-a609-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"27a4548e-dd73-11ef-8bc0-0242ac120003",question1,Resource Operations Coordinator
"27a4548e-dd73-11ef-8bc0-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"27a4548e-dd73-11ef-8bc0-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies."
b6a3d33a-dd73-11ef-8bc0-0242ac120003,question1,Resource Operations Coordinator
b6a3d33a-dd73-11ef-8bc0-0242ac120003,question2,"Prior Experience, Education, Soft Skills, References"
b6a3d33a-dd73-11ef-8bc0-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
d1ad20b4-dd73-11ef-9101-0242ac120003,question1,Resource Operations Coordinator
d1ad20b4-dd73-11ef-9101-0242ac120003,question2,"Soft Skills, Technical Skills, References, Education, Adaptability, Prior Experience"
d1ad20b4-dd73-11ef-9101-0242ac120003,question3,"The candidate‘s „References“ have received the maximal score of 10., The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“."
c0509426-dd74-11ef-82d1-0242ac120003,question1,Resource Operations Coordinator
c0509426-dd74-11ef-82d1-0242ac120003,question2,"Prior Experience, Education, References, Soft Skills"
c0509426-dd74-11ef-82d1-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
c1b384c2-dd74-11ef-b02c-0242ac120003,question1,Resource Operations Coordinator
c1b384c2-dd74-11ef-b02c-0242ac120003,question2,"Prior Experience, Education, References, Soft Skills"
c1b384c2-dd74-11ef-b02c-0242ac120003,question3,The candidate‘s „References“ have received the maximal score of 10.
"4247c4d6-dd75-11ef-af32-0242ac120003",question1,Resource Operations Coordinator
"4247c4d6-dd75-11ef-af32-0242ac120003",question2,"Prior Experience, References, Education, Soft Skills"
"4247c4d6-dd75-11ef-af32-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"1e0cb620-dd76-11ef-9101-0242ac120003",question1,Resource Operations Coordinator
"1e0cb620-dd76-11ef-9101-0242ac120003",question2,"Prior Experience, References, Education, Soft Skills"
"1e0cb620-dd76-11ef-9101-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate‘s „References“ have received the maximal score of 10."
"541e5700-dd76-11ef-b02c-0242ac120003",question1,Resource Operations Coordinator
"541e5700-dd76-11ef-b02c-0242ac120003",question2,"Soft Skills, References, Education, Prior Experience"
"541e5700-dd76-11ef-b02c-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies., The candidate‘s „References“ have received the maximal score of 10."
"3ffc38c2-dd77-11ef-af32-0242ac120003",question1,Resource Operations Coordinator
"3ffc38c2-dd77-11ef-af32-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"3ffc38c2-dd77-11ef-af32-0242ac120003",question3,The candidate‘s „References“ have received the maximal score of 10.
"63d6c186-dd77-11ef-8bc0-0242ac120003",question1,Resource Operations Coordinator
"63d6c186-dd77-11ef-8bc0-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"63d6c186-dd77-11ef-8bc0-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"6d0882bc-dd77-11ef-af32-0242ac120003",question1,Resource Operations Coordinator
"6d0882bc-dd77-11ef-af32-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"6d0882bc-dd77-11ef-af32-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"6eeebe02-dd77-11ef-af32-0242ac120003",question1,Resource Operations Coordinator
"6eeebe02-dd77-11ef-af32-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"6eeebe02-dd77-11ef-af32-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
a9dc5ccc-dd77-11ef-9101-0242ac120003,question1,Resource Operations Coordinator
a9dc5ccc-dd77-11ef-9101-0242ac120003,question2,"Prior Experience, Education, References, Soft Skills"
a9dc5ccc-dd77-11ef-9101-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
a9dc5ccc-dd77-11ef-9101-0242ac120003,question1,Resource Operations Coordinator
a9dc5ccc-dd77-11ef-9101-0242ac120003,question2,"Prior Experience, Education, References, Soft Skills"
a9dc5ccc-dd77-11ef-9101-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"4ae84810-dd78-11ef-b02c-0242ac120003",question1,Resource Operations Coordinator
"4ae84810-dd78-11ef-b02c-0242ac120003",question2,"Soft Skills, References, Education, Prior Experience"
"4ae84810-dd78-11ef-b02c-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"645a8222-dd78-11ef-8bc0-0242ac120003",question1,Resource Operations Coordinator
"645a8222-dd78-11ef-8bc0-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"645a8222-dd78-11ef-8bc0-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
b5aaf260-dd78-11ef-9101-0242ac120003,question1,Resource Operations Coordinator
b5aaf260-dd78-11ef-9101-0242ac120003,question2,"Prior Experience, Education, Soft Skills, References"
b5aaf260-dd78-11ef-9101-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate‘s „References“ have received the maximal score of 10."
ea1e1022-dd78-11ef-a609-0242ac120003,question1,Resource Operations Coordinator
ea1e1022-dd78-11ef-a609-0242ac120003,question2,"Prior Experience, Education, References, Soft Skills"
ea1e1022-dd78-11ef-a609-0242ac120003,question3,"The candidate‘s „References“ have received the maximal score of 10., The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“."
"3b035c2c-dd79-11ef-8bc0-0242ac120003",question1,Resource Operations Coordinator
"3b035c2c-dd79-11ef-8bc0-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
